agency_cd,site_no,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no,geometry
USGS,315937084241001,10P219,GW,315937.0,842410.0,31.99377378,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,446.66,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,43.3,43.3,D,0451308700,POINT (-84.4026912 31.99377378)
USGS,315937084241101,10P242,GW,315937.0,842411.0,31.99377378,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,447.05,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,39.7,39.7,S,0451308700,POINT (-84.402969 31.99377378)
USGS,315937084241102,10P243,GW,315937.0,842411.0,31.99377378,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,447.11,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,42.3,42.3,D,0451308700,POINT (-84.402969 31.99377378)
USGS,315937084241103,10P244,GW,315937.0,842411.0,31.99377378,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,447.01,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,45.15,45.15,D,0451308700,POINT (-84.402969 31.99377378)
USGS,315937084241401,10P134,GW,315937.0,842413.0,31.99377377,-84.4035246,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,449.4,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19880101.0,19880101.0,,,EST,Y,C,YYNNNYNN,S100SECSLP,124CLBR,U,49.0,49.0,D,08700,POINT (-84.4035246 31.99377377)
USGS,315938084240901,10P227,GW,315938.0,842409.0,31.99405156,-84.4024134,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,447.92,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199305.0,199305.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,42.93,42.93,D,0451308700,POINT (-84.4024134 31.99405156)
USGS,315938084241001,10P218,GW,315938.0,842410.0,31.99405156,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,447.99,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,40.3,40.3,D,0451308700,POINT (-84.4026912 31.99405156)
USGS,315938084241101,10P226,GW,315938.0,842411.0,31.99405155,-84.40296899,M,U,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,448.65,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199305.0,199305.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,42.73,42.73,D,0451308700,POINT (-84.40296899 31.99405155)
USGS,315939084241001,10P217,GW,315939.0,842410.0,31.9943293,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,448.99,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,39.95,39.95,D,0451308700,POINT (-84.4026912 31.9943293)
USGS,315940084240501,10P118,GW,315940.0,842406.0,31.9946071,-84.40158,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,443.27,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19880101.0,19880101.0,,,EST,Y,C,YYNNNYNN,S100SECSLP,124CLBR,U,39.0,39.0,D,08700,POINT (-84.40158 31.9946071)
USGS,315941084060701,13P009,GW,315941.0,840607.0,31.99489115,-84.1018485,M,F,NAD27,NAD83,13,13,13261,US,,LESLIE,24000.0,365.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1992.0,19921029.0,,,EST,Y,C,YYYNNNNN,,,,120.0,120.0,D,451310200,POINT (-84.1018485 31.99489115)
USGS,315941084240901,10P225,GW,315941.0,842409.0,31.99488488,-84.4024134,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,449.54,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199305.0,199305.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.33,38.33,D,0451308700,POINT (-84.4024134 31.99488488)
USGS,315941084241001,10P216,GW,315941.0,842410.0,31.99488487,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,450.03,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,40.0,40.0,D,0451308700,POINT (-84.4026912 31.99488487)
USGS,315941084241101,10P224,GW,315941.0,842411.0,31.99488487,-84.40296899,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,449.93,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199305.0,199305.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,37.93,37.93,D,0451308700,POINT (-84.40296899 31.99488487)
USGS,315941084241102,10P239,GW,315941.0,842411.0,31.99488487,-84.40296899,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,450.5,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,36.1,36.1,D,0451308700,POINT (-84.40296899 31.99488487)
USGS,315941084241103,10P240,GW,315941.0,842411.0,31.99488487,-84.40296899,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,450.5,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.7,38.7,D,0451308700,POINT (-84.40296899 31.99488487)
USGS,315941084241104,10P241,GW,315941.0,842411.0,31.99488487,-84.40296899,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,450.61,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,41.2,41.2,D,0451308700,POINT (-84.40296899 31.99488487)
USGS,315941084241401,10P101,GW,315941.0,842413.0,31.99488485,-84.4035246,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,451.3,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19880101.0,19880101.0,,,EST,Y,C,YYNNNYNN,S100SECSLP,124CLBR,U,61.0,61.0,D,08700,POINT (-84.4035246 31.99488485)
USGS,315942084240901,10P222,GW,315942.0,842409.0,31.99516265,-84.4024134,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,451.42,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,39.7,39.7,D,0451308700,POINT (-84.4024134 31.99516265)
USGS,315942084241001,10P215,GW,315942.0,842410.0,31.99516264,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,451.02,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,40.25,40.25,D,0451308700,POINT (-84.4026912 31.99516264)
USGS,315942084241002,10P214,GW,315942.0,842410.0,31.99516264,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,451.93,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,39.1,39.1,D,0451308700,POINT (-84.4026912 31.99516264)
USGS,315942084241101,10P223,GW,315942.0,842411.0,31.99516264,-84.40296899,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,452.17,L,0.1,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199302.0,199302.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,39.92,39.92,D,0451308700,POINT (-84.40296899 31.99516264)
USGS,315943084240901,10P115,GW,315944.0,842408.0,31.9957182,-84.4021356,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,454.65,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19880101.0,19880101.0,,,EST,Y,C,YYNNNYNN,S100SECSLP,124CLBR,U,55.0,55.0,D,08700,POINT (-84.4021356 31.9957182)
USGS,315943084241101,10P209,GW,315943.0,842411.0,31.9954404,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,452.66,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.05,38.05,D,0451308700,POINT (-84.402969 31.9954404)
USGS,315943084241201,10P137,GW,315943.0,842412.0,31.9954404,-84.4032468,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,459.3,M,1.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19880101.0,19880101.0,,,EST,Y,C,YYNNNYNN,S100SECSLP,124CLBR,C,38.3,38.3,D,451308700,POINT (-84.4032468 31.9954404)
USGS,315943084241202,10P210,GW,315943.0,842412.0,31.9954404,-84.4032468,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,453.03,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.65,38.65,D,0451308700,POINT (-84.4032468 31.9954404)
USGS,315943084241203,10P211,GW,315943.0,842412.0,31.9954404,-84.4032468,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,452.33,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.35,38.35,D,0451308700,POINT (-84.4032468 31.9954404)
USGS,315943084241301,10P212,GW,315943.0,842413.0,31.9954404,-84.4035246,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,452.81,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.45,38.45,D,0451308700,POINT (-84.4035246 31.9954404)
USGS,315944084240802,10P206,GW,315944.0,842408.0,31.9957182,-84.4021356,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,453.8,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.7,38.7,D,0451308700,POINT (-84.4021356 31.9957182)
USGS,315944084240901,10P205,GW,315944.0,842409.0,31.99571819,-84.4024134,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,454.56,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.35,38.35,D,0451308700,POINT (-84.4024134 31.99571819)
USGS,315944084241001,10P207,GW,315944.0,842410.0,31.99571819,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,453.46,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.45,38.45,D,0451308700,POINT (-84.4026912 31.99571819)
USGS,315944084241101,10P175,GW,315947.0,842410.0,31.9965515,-84.40269119,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,459.23,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,33.9,33.9,D,08700,POINT (-84.40269119 31.9965515)
USGS,315944084241102,10P176,GW,315947.0,842410.0,31.9965515,-84.40269119,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,459.3,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,35.4,35.4,D,08700,POINT (-84.40269119 31.9965515)
USGS,315944084241103,10P177,GW,315947.0,842410.0,31.9965515,-84.40269119,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,459.39,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.9,38.9,D,08700,POINT (-84.40269119 31.9965515)
USGS,315944084241104,10P178,GW,315947.0,842410.0,31.9965515,-84.40269119,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,459.43,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,,,,08700,POINT (-84.40269119 31.9965515)
USGS,315944084241105,10P208,GW,315944.0,842411.0,31.99571818,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,453.92,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.45,38.45,D,0451308700,POINT (-84.402969 31.99571818)
USGS,315944084241201,10P179,GW,315947.0,842411.0,31.9965515,-84.402969,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.43,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,33.9,33.9,D,08700,POINT (-84.402969 31.9965515)
USGS,315944084241202,10P180,GW,315947.0,842411.0,31.9965515,-84.402969,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.41,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,37.1,37.1,D,08700,POINT (-84.402969 31.9965515)
USGS,315944084241203,10P181,GW,315947.0,842411.0,31.9965515,-84.402969,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.26,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.6,38.6,D,08700,POINT (-84.402969 31.9965515)
USGS,315944084241204,10P182,GW,315947.0,842411.0,31.9965515,-84.402969,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.49,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.5,38.5,D,08700,POINT (-84.402969 31.9965515)
USGS,315944084241205,10P201,GW,315944.0,842412.0,31.99571818,-84.4032468,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,454.46,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,199003.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,35.45,35.45,D,0451308700,POINT (-84.4032468 31.99571818)
USGS,315944084241206,10P213,GW,315944.0,842412.0,31.99571818,-84.4032468,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,453.17,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,38.65,38.65,D,0451308700,POINT (-84.4032468 31.99571818)
USGS,315944084241301,10P169,GW,315947.0,842412.0,31.99655149,-84.4032468,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,457.86,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,34.0,34.0,D,08700,POINT (-84.4032468 31.99655149)
USGS,315944084241302,10P170,GW,315947.0,842412.0,31.99655149,-84.4032468,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,457.92,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,36.2,36.2,D,08700,POINT (-84.4032468 31.99655149)
USGS,315944084241303,10P171,GW,315947.0,842412.0,31.99655149,-84.4032468,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,457.92,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S400FLORDN,120FLRDU,U,40.0,40.0,D,08700,POINT (-84.4032468 31.99655149)
USGS,315944084241304,10P200,GW,315944.0,842413.0,31.99571817,-84.4035246,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,454.08,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199003.0,199003.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,34.5,34.5,D,0451308700,POINT (-84.4035246 31.99571817)
USGS,315944084241401,10P162,GW,315947.0,842413.0,31.99655148,-84.4035245,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.89,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,33.8,33.8,D,08700,POINT (-84.4035245 31.99655148)
USGS,315944084241402,10P163,GW,315947.0,842413.0,31.99655148,-84.4035245,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.9,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,36.8,36.8,D,08700,POINT (-84.4035245 31.99655148)
USGS,315944084241403,10P164,GW,315947.0,842413.0,31.99655148,-84.4035245,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.94,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,40.0,40.0,D,08700,POINT (-84.4035245 31.99655148)
USGS,315944084241404,10P165,GW,315947.0,842413.0,31.99655148,-84.4035245,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.88,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,37.0,37.0,D,08700,POINT (-84.4035245 31.99655148)
USGS,315944084241405,10P166,GW,315947.0,842413.0,31.99655148,-84.4035245,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.22,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,33.9,33.9,D,08700,POINT (-84.4035245 31.99655148)
USGS,315944084241406,10P167,GW,315947.0,842413.0,31.99655148,-84.4035245,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.22,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,37.8,37.8,D,08700,POINT (-84.4035245 31.99655148)
USGS,315944084241407,10P168,GW,315947.0,842413.0,31.99655148,-84.4035245,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,458.2,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,39.2,39.2,,08700,POINT (-84.4035245 31.99655148)
USGS,315945084240801,10P204,GW,315945.0,842408.0,31.99599597,-84.4021356,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.33,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199212.0,199212.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,37.8,37.8,D,0451308700,POINT (-84.4021356 31.99599597)
USGS,315945084240901,10P199,GW,315945.0,842409.0,31.99599596,-84.4024134,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,456.75,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199003.0,199003.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,37.1,37.1,D,0451308700,POINT (-84.4024134 31.99599596)
USGS,315945084241001,10P197,GW,315945.0,842410.0,31.99599596,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.54,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199002.0,199002.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,35.8,35.8,D,0451308700,POINT (-84.4026912 31.99599596)
USGS,315945084241002,10P202,GW,315945.0,842410.0,31.99599596,-84.4026912,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.67,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199003.0,199003.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,36.55,36.55,D,0451308700,POINT (-84.4026912 31.99599596)
USGS,315945084241101,10P234,GW,315945.0,842411.0,31.99599595,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.48,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,31.3,31.3,D,0451308700,POINT (-84.402969 31.99599595)
USGS,315945084241102,10P235,GW,315945.0,842411.0,31.99599595,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.56,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,34.4,34.4,D,0451308700,POINT (-84.402969 31.99599595)
USGS,315945084241103,10P236,GW,315945.0,842411.0,31.99599595,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.51,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,36.8,36.8,D,0451308700,POINT (-84.402969 31.99599595)
USGS,315945084241104,10P237,GW,315945.0,842411.0,31.99599595,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.47,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,39.7,39.7,D,0451308700,POINT (-84.402969 31.99599595)
USGS,315945084241105,10P238,GW,315945.0,842411.0,31.99599595,-84.402969,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.27,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199401.0,199401.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,41.6,41.6,D,0451308700,POINT (-84.402969 31.99599595)
USGS,315945084241201,10P194,GW,315945.0,842412.0,31.99599595,-84.4032468,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,455.31,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199002.0,199002.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,34.0,34.05,S,0451308700,POINT (-84.4032468 31.99599595)
USGS,315945084241202,10P198,GW,315945.0,842412.0,31.99599595,-84.4032468,M,F,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,454.45,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199003.0,199003.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,35.8,35.8,D,0451308700,POINT (-84.4032468 31.99599595)
USGS,315945084241301,10P172,GW,315948.0,842411.0,31.99682927,-84.402969,M,S,NAD27,NAD83,13,13,13261,US,,BOTTSFORD,24000.0,460.02,L,0.1,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19890301.0,19890301.0,,,EST,Y,C,YYNNNNNN,S100SECSLP,124CLBR,U,33.6,36.2,D,08700,POINT (-84.402969 31.99682927)
